Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
"Đây, đây là cái nhìn cá nhân của mình khi lần đầu tiên đến khám. (Mình đến kiểm tra răng khôn)

Gửi xe 4K. Do lần đầu đến khám nên phải ghé bàn ngay cửa chính mua sổ khám bệnh của bệnh viện 43K. Xong anh bảo vệ hướng dẫn mình đến nộp sổ ở quầy số 02, ngồi đợi người ta gọi tên mình, nói mình muốn làm cái gì rồi anh đó sẽ hướng dẫn mình lên tầng bao nhiêu.
Như mình khám răng khôn thì lên tầng 03, tên khoa là gì mình quên rồi. Lên đó đợi ở ghế trước cửa phòng, khi nào tới lượt thì thay giày ra và mang dép của bệnh viện (có sẵn) rồi mới vào.
Vào trong bác sĩ khám xong thì ra cái quầy ngay trước phòng khám, thanh toán tiền khám xong: do mình phải chụp xray nữa nên xuống quầy số 05 đóng 160K rồi nhìn phía đối diện, tới nộp sổ là có nhân viên hướng dẫn tới chỗ chụp (nói chung cuốn sổ cứ như vật bất ly thân ấy, cứ qua một quầy mới là nộp sổ ngồi đợi)
Xong xuôi mình lên lại tầng 03 đưa kết quả chụp cho bác sĩ thì bác bảo nó còn đủ chỗ trống để mọc, đau là do viêm nên kê đơn cho mình uống thuốc. Mình cầm cái bác sĩ ghi trong sổ ra quầy ngay phía trước phòng mình đã đề cập ở trên để chị in toa thuốc ra. Rồi vào phòng xin chữ ký bác sĩ xác nhận toa thuốc là xong.
Rồi là mang toa xuống tiệm thuốc ngay chỗ trạm gửi xe mua thuốc là xong.

Phía trên là những gì mình đã làm khi đi khám răng tại đây. Mặc dù mình là người mới toanh nhưng vẫn không bị cấn chỗ nào. Đội ngũ nhân viên luôn hướng dẫn cho mình bước kế tiếp và thái độ phục vụ cũng ân cần nữa. Cơ sở hạ tầng mình đánh giá khá khang trang, sạch sẽ. Mặc dù là bệnh viện nhưng sáng sủa không bị u ám (nhưng WC thì khá nhỏ, không được đầu tư)

Giá cả mình cũng không muốn đề cập nhiều vì tiền nào của đó thôi mọi người ạ, chịu khó bỏ hầu bao để có được dịch vụ tốt nhưng đáng tiền mà.

Vì có ấn tượng tốt nên tương lai mình sẽ ghé lại khi có nhu cầu.",0,0,1,1,0,0,1,1,0,0,0,0,0
"Bệnh viện đang xây thêm.
Nhưng chất lượng phục vụ còn hơi tệ.",0,0,0,0,0,0,0,2,0,0,0,0,0
Bác sỹ ở đây kê toa rất ok nhưng có những loại thuốc ra ngoài mua không có.,0,0,0,0,1,0,0,0,0,0,0,0,0
"Mọi thứ đều ok , chỉ có ông bảo vệ già nhất ở đó thì tốt nhất ko nên làm ở đó
Dịch bệnh ko thèm đeo khẩu trang còn nói chuyện với bệnh nhân như kiểu cai ngục",0,0,0,0,0,2,0,0,0,0,0,0,0
bệnh viện dịch vụ tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bệnh viện đông, xuống cấp, khâu nhận bệnh chưa chuyên nghiệp, bốn năm cái loa đọc oang oang, căng ra hết mới nghe nhân viên nói gì, phải có màn hình hiển thị thông tin thì hay hơn.",0,2,2,0,0,0,0,2,0,0,0,0,0
"Sạch đẹp, bâc sĩ nhẹ nhàng",0,0,0,1,0,0,1,0,0,0,0,0,0
"- M rất xin lỗi khi viêt đánh giá lên đây. Nhưng quả thực tiên khám cao vô phòng trên cửa có dán chữ VIP nhưng bác sĩ khám chưa tơi 3p đã cho ra ngoài. Còn ko thèm dùng kính để soi vết thương cua m. Ghi một chai mỹ phâm hơn 200k nhưng vê nhà m đọc thấy ko đc tắm bôi lên bề mặt eczema(( hú hồn ma bác si ko hề nói. M ko muốn nếu tên bác si kia ra nhưng vô cùng thất vọng.
Gửi tới bác si phong khám sô 2 chiều thứ 5 ngày 11/4.",0,0,0,0,0,2,0,0,2,0,0,0,0
bệnh viện ok,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bệnh viện rất rộng, hiện đại, quá đông.
Hướng dẫn nhiệt tình.
Hơn 12 tầng, Thang máy chờ khá lâu. Không thấy thang bộ.
5h đóng cửa không còn ai.
Tất cả phải khai báo y tế.
Thời gian này không cho người nhà vào thăm.
Chỉ có 1 người vào nuôi phải có thẻ mới được vào.",1,2,1,0,0,0,0,0,0,2,0,1,0
"Bệnh viện xây lại đẹp và hiện đại. Chỗ ngồi chờ khám rộng, nhiều ghế. Tuy đông nhưng vẫn mát mẻ do có máy lạnh.",1,0,1,0,0,0,0,0,0,0,0,0,0
"Bệnh viện Hành dân quá trời. Bị ho đi khám đợi test Covid từ 7h sáng tới 1h chiều mới test xong.  Test xong đợi gần 2 tiếng mới tới mình khám bác sĩ. Khám mà bác sĩ không thèm nhìn mặt lấy 1 lần. Hỏi qua loa rồi cho đi test hô hấp.  4h ms dc lấy thuốc . Xin tờ giấy nghỉ bệnh nhận Bảo hiểm xã hội thì kêu hết giờ làm việc mai quay lại.  Thuốc uống thì ko hết bênhh mà mắc gần chết. Tổng chi phí cho 1 ngày đợi dài cổ mà bệnh ko thuyên giảm là hơn 1 triệu.
Tức nhất là đoạn ngồi chờ đăng kí test Covid. Ngồi đợi 3 tiếng mấy để dc hỏi câu em khám dịch vụ hả? Xong ra đợi tiếp",0,0,0,0,0,0,0,0,2,2,0,0,0
"Bác sĩ và nhân viên nhiệt tình, khu nhận bệnh làm việc khoa học, không phải chờ lâu. Khám thường cũng không mất nhiều thời gian. Tôi đến lúc 10g.",0,0,0,0,0,0,1,0,0,3,0,0,0
"Ngoài các vấn đề khám khác tôi ko bàn tới, riêng có cái tiêm chủng gọi tới hỏi có thuốc ko mà nhiều lần đã ko có r thì tôi ko nói, gọi thì cứ hẹn 2 tuần sau gọi lại, gọi lại thì nv trả lời cọc cằn kiểu ko có trách nhiệm, bỏ gần 2tr ra tiêm 1 mũi HPV mà gọi hỏi có thuốc chưa để đi tiêm thôi mà hằn học với khách, mình hỏi khi nào có thuốc tại từ mũi 1 tới mũi 2 đã trễ hẹn lâu mình lo nó ảnh hưởng, bảo chưa có thuốc xong mình hỏi khi nào có và hỏi thêm có ảnh hưởng j ko nv trực đt đã ko tư vấn hay an ủi j thì thôi lại còn đá qua kiểu ""em gọi chỗ khác xem có thuốc thì em qua tiêm đi""???? Nói giọng điệu thách thức vì biết tỏng là các viện tiêm chủng đều như nhau, Ủa ko giải đáp đc thì thôi nv trực đt cũng cần có phép lịch sự tối thiểu khi nói chuyện với khách chứ đừng thái độ bố đời như trên ạ :) sẽ ko bao h quay lại đây tiêm nữa. Update thêm là e đã đăng kí tiêm đc bên VNVC rồi nhé, ko phải gọi lại cho e nữa đâu phiền lắm, cảm ơn bên này đã giúp e tìm ra nơi tiêm mới tốt hơn làm việc chuyên nghiệp hơn.",1,0,0,0,0,0,2,0,0,0,0,0,0
Bệnh viện có không gian rộng. Có tầng hầm để xe rất tiện. Ngoài ra còn có ATM rút tiền và máy bán nước tự động ngày trong sảnh. Căn tin sạch sẽ. Giá phải chăng.,0,1,1,1,0,0,0,0,1,0,0,0,0
Đóng 200k phí khám dịch vụ vào khám mà như đi xin tiền mấy cô bác sĩ điều dưỡng. Làm việc không có tâm. Mấy cô khám BN mà mấy cô quát ầm ầm lên. Đag khám BN  trả lời thì mấy cô có thèm nghe đâu lo bấm gọi điện thoại nói chuyện. Đến khi BN hỏi lại thì nói lớn tiếg la lối ôm sồm. Mấy cô ăn học tấm bằng cho cao mà không có đạo đức nghề nghiệp.,0,0,0,0,0,0,2,0,0,0,0,0,0
"Nơi đây là bệnh viện nhi đầu ngành phía nam, có đội ngũ bác sĩ giỏi, tận tâm...có không gian rộng rãi, thoáng mát",0,0,0,0,1,0,1,0,0,0,1,0,0
"Bác sĩ khám hời hợt, lệch độ, bác sĩ chỉ cho mình đọc 1 dòng chữ rồi kết luận mắt mình không tăng độ. Nhưng khi mình về làm tròng kính thì đeo vô thấy rất nhức đầu, độ của mắt trái lệch rất nhiều so với chỉ số của bác sĩ cho. Mắt mình thấy rất mờ luôn. Phí tiền quá, tiền khám mắt 40k đã đành, còn thêm tiền làm tròng kính mấy trăm ngàn nữa. Rất thất vọng luôn. Mình cảm thấy chất lượng của bệnh viện mắt ngày càng giảm hay sao đó.Mình khám bs Tạ Thị Lam Hoài .",0,0,0,0,2,0,0,0,0,0,0,0,0
Khoa khám khúc xạ ngày càng tệ bác sĩ khám kh có tâm khám qua loa chủ yếu là xem lại sổ củ và bảo kh tăng độ ( nếu kh tăng độ sao mắt lại mờ ?) Ngồi xuống khán thì chưa cảm nhận được cái ghế ntn thì đã khám xong . Nhân viên bán kính thì khó chịu nhăn nhó . Quá thất vọng về bệnh viện,0,0,0,0,0,0,2,0,0,2,0,0,0
1 buổi đi khám tại pk thật thân thiện và thoải mái,0,0,0,0,0,0,0,1,0,0,0,1,0
"Tôi là người nhà của Bn Được nằm ở phòng 1008-1, tôi thấy bs, dd cham sóc tốt, tận tình, nhân viên cskh thăm hỏi thường xuyên.",0,0,0,0,0,0,1,0,0,0,0,0,0
Bệnh nhân thì đông. Sáng người ta tránh thủ đi sớm để về trong ngày nhịn cả ăn. 9h đợi làm giấy chụp CT. Nhận giấy báo sau 16h chiều. Không biết biết năng lực giải quyết không có hay sao. Trước cho qua BV thần kinh quốc tế làm vài tiếng là xong. Nay bắt đi 2 ngày.,0,0,0,0,0,0,0,0,0,0,2,0,0
1 sao nhé. gét cái bà có tuổi ở phòng tiết nệu quầy tiếp nhận. phụ nữ lớn tuổi rồi cung cách thua đứa con nít. đúg ra phải gọi cô. nhưng cách nc và thái độ của bả ko xứg để gọi cô.. gọi bà này bà nọ nghĩa là tui đang chứng tỏ sự thiếu tôn trọng bà ấy ra mặt ko tôn trong ko kính nể bà ấy đâu.. ko hiểu sao bv lớn vậy tên tuổi vang vội từ xưa. hội tụ giáo sư tiến sĩ thạc sĩ các kiểu mà lại có 1 nhân viên như bà ta. nói ra chắc là do áp lực công việc nên thái độ bực bội ăn nói cọc cằn đâm ra thiếu tôn trọng bệnh nhân. xin lỗi chứ nếu áp lực cv thì hàng trăm bác sĩ đều dưỡng nv trong đó sao ko như bà ta. ai ai cũng ôn hòa nhả nhặn thái độ lịch sự nhẹ nhàng với bệnh nhân. chẳng qua bà êy nghĩ mình ngồi đc cái ghế đó thì bệnh nhân ko là j ko cần phải lịch sự miễn là có lm việc ăn lương là đủ. làm việc thì chậm chạp lề mề chủ íu là lượg qua lượg lại cho hết giờ để ra về.. ức vãi nồi với bả😠,0,0,2,0,2,0,2,0,0,0,0,0,0
Đây là 1 bệnh viện rất giỏi về chuyên khoa niệu. Rất nhiều bác sĩ từ Hà Nội vào đây học,1,0,0,0,0,0,0,0,0,0,0,0,0
"Phục vụ chu đáo, có phòng máy lạnh, nước uống miễn phí cho người ngồi chờ bảo trì xe",0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình đi khám nội và tai mũi họng. Các bác sĩ tư vấn, dặn dò kĩ. Nhân viên mình đi lầu nào cũng thấy có người hướng dẫn, mấy bạn chủ động chỉ mình từ những thứ đơn giane nhất. Đến đây khám mình ghấy thoải mái chứ ko giống bv đông đúc. Mong phòng khám ngày phát triển",0,0,0,0,1,0,1,1,0,1,0,0,0
"Thái độ phục vụ ở đây tương đối tốt,tận tình hướng dẫn...tui từng nằm viện ở đây chi phí cho phòng 4 giường là 1,4tr(bao ăn 3 bữa cho bệnh nhân),tính theo h,nếu có thêm bệnh nhân vào thì cứ lấy 1,4tr chia ra .phòng rất rộng,mỗi giường có ghế phụ cho ng nhà ngủ+mền gối.lượng ng đến khám đông kinh khủng khiếp,nên đặt lịch khám trên app trước 3-4 ngày để đc stt nhỏ.sau khi đkkb,đến gặp bs khám tại phòng khám số...trên phiếu,nếu là tái khám,có chỉ định cận lâm sàng (siêu âm,xq,điện tim,...)thì đi nộp tiền,sau đó cầm từng loại giấy đến nơi thực hiện tương ứng lấy stt lần nữa,chỗ nào số nhỏ thì làm trước,có tất cả kết quả mới đi gặp bs.sau cùng là lấy thuốc.(quy trình khám bệnh cơ bản) Cổng 1 rất nhiều ng dụ dỗ dẫn đi khám nhanh về trong ngày,xạo xạo hết.. đừng nghe theo mất tiền oan...",0,0,1,0,0,0,0,1,3,0,0,1,0
Bác sĩ rất có tâm và đúng chuẩn mực của 1 lương y,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dịch vụ để đợi quá lâu nhất la khoa chỉnh răng hàm mặt lầu 5, cô nhân viên quầy lễ tân thái độ với khách hàng, mình lần nào làm cũng phải đợi 3-4 tiếng. Nói chung trải nghiệm tệ kh bao g đến lần 2",0,0,0,0,0,0,2,0,0,2,0,0,0
"Nhân viên thiếu lịch,ăn nói cọc cằn,",0,0,0,0,0,0,2,0,0,0,0,0,0
"Chất lượng điều trị tốt dù cơ sở vật chất chưa tương xứng, còn chật chội đông đúc quá",0,2,2,0,0,0,0,1,0,0,0,0,0
"Cơ sở hạ tầng xuống cấp,quy trình khám rườm rà không phù hợp vì bv có nhiều bệnh nhân ở xa tới. Nhân viên không tập trung làm việc sao nhãng. Cần thay đổi để tiện lợi cho bệnh nhân và thân nhân",2,0,0,0,2,0,2,2,0,0,0,0,0
"Mình cho bé đi khám dịch vụ ở đây, phí khám dịch vụ 300k 1 lần. Như bé mình bị gèn mắt và nước mũi nhiều, có ho thì phải khám 2 chuyên khoa khác nhau là mắt và mũi, nên tổng chi phí khám là 600k, chưa kể tiền thuốc.
Khám dịch vụ thì khá nhanh.",0,0,0,0,0,0,0,0,0,1,0,0,0
"Chưa biết chất lượng thế nào chứ thái độ của nhân viên với y, bác sĩ là bực mình. Cáu gắt khó chịu với người bệnh. Bệnh tật ốm yếu có phải khỏe mạnh đâu mà đi lại hay vận động dễ dàng",0,0,0,0,0,0,2,0,0,0,0,0,0
"Thủ tục quy trình rườm rà, thái độ nhân viên y tế không tốt.
1/ khi bệnh nhân lớn tuổi nghe không rõ hỏi lại nhưng bị bác sĩ nói bằng giọng khó chịu ‘tôi nói 1 lần không nghe tôi không nói lại’
2/ quy trình thủ tục rườm rà và bất cập: cụ thể là bệnh nhân lên mổ mắt, được làm thủ tục xét nghiệm xong hết, có kết quả xét nghiệm xong không xem qua kết quả mà hẹn một ngày (cách ngày xét nghiệm 4-5) ngày rồi tới lúc bệnh nhân lên chờ mổ làm thủ tục thêm vài tiếng rồi khi vào tới phòng mổ mới lấy kết quả xét nghiệm ra coi rồi nói bệnh nhân không đủ điều kiện để mổ. Vậy tại sao 4-5 ngày trước khi có kết quả xét nghiệm không thông báo ngày với bệnh nhân mà còn hẹn bệnh nhân lên mổ làm tốn thời gian tiền bạc của bệnh nhân?",0,0,0,0,0,0,2,0,0,2,0,0,0
"Đo mắt ở phòng khúc xạ không đông, khá nhanh gọn, bác sĩ nhiệt tình vui vẻ. Bác sĩ đo mắt và mình dùng số đó để đi cắt kính rất chuẩn mắt cũng thoải mái hơn những cửa hàng ở ngoài",0,0,0,0,0,0,1,0,0,1,0,0,0
"Phòng tiểu phẩu bệnh viện răng hàm mặt trung ương bác sĩ thảo nhổ răng khôn không đau , tạo tâm lý thoải mái cho bệnh nhân",0,0,0,0,0,0,0,0,0,1,0,0,0
Y bác sĩ khám chữa bệnh và tư vấn bệnh rất chu đáo.,0,0,0,0,0,0,1,0,0,0,0,0,0
"Bệnh viện tận thu phí giữ xe của người bệnh, một bệnh viện nhà nước của dân và vì dân lại tận thu đến như vậy
Tôi để xe máy qua đêm tính phí thêm 15 nghìn/ chiếc
Nuôi bệnh ở 175 thì ít nhất cũng 1 tháng vì đa phần ở đây đều do chấn thương nên thời gian nằm viện khá lâu. Ấy vậy mak bệnh viện không bán vé xe tháng mak bắt bệnh nhân gửi vé ngày và tính thêm tiền nếu để qua đêm 15 nghìn. Thử hỏi cứ như vậy 1 tháng biết bao nhiêu tiền của người dân trong khi áp lực viện phí đã làm bệnh nhân và người nhà mệt mỏi bây giờ phải gánh thêm phí gửi xe. Khổ chồng thêm khổ",0,0,0,0,0,0,0,0,2,0,0,0,0
"Cơ sở hạ tầng và chất lượng khám chữa bệnh tốt, tuy nhiên công tác tổ chức khám bệnh thiếu tổ chức gây chờ đợi lâu",1,0,0,0,0,0,0,2,0,0,0,0,0
"Tôi đi cấp cứu với người nhà tại đây lúc 4h sáng ngày 4/5/2023. Bệnh viện làm việc quá TỆ

Khoa cấp cứu là cho trường hợp khẩn cấp, nhưng nhân viên bệnh viện Rất Chậm Chạp, quát tháo, không hỏi han bệnh nhân, không cho thuốc giảm đau mà yêu cầu tôi phải ĐÓnG Tiền trước, tôi đóng tiền rồi nhân viên yêu cầu tôi đưa người nhà tự đi siêu âm, không chỉ dẫn lối đi rõ ràng

Khi tới phòng siêu âm, không ai làm việc ở đó, bama chuông nhiều lần thì chỉ có 1 người ra nói rằng ""ngồi chờ một lát"", bệnh nhân quá đau bụng khi đi cấp cứu nhưng không có 1 viên thuốc giảm đau nào, không quan tâm nào từ bác sĩ hay nhân viên y tế

Thiết nghĩ rằng, trình độ bác sĩ và nhân viên ở bệnh viện này QUÁ TỆ về chuyên môn, trình độ, thái độ làm việc, và không có tinh thần làm nghề Y

Đề nghị bộ y tế chấn chỉnh, tránh trường hợp tuyển dụng sai nhân sự, kém chất lượng, kém trình độ chuyên môn, ngồi sai vị trí, tránh ảnh hưởng đến hình ảnh bệnh viên của Việt Nam

I went to the emergency room with my family here at 4 am on 4/5/2023. Hospitals work so bad Emergency department is for emergency, but hospital staff Very Slow, yelling, don't ask patient, don't give pain medicine but ask me to PAY first, I pay then the staff ask I took my family members to the ultrasound by themselves, not giving clear directions When I went to the ultrasound room, no one worked there, bama rang many times, only one person came out and said ""sit for a while"", the patient was too sick to go to the emergency room but there was no painkiller. , no concern from doctors or medical staff I think that the qualifications of the doctors and staff at this hospital are TOO bad in terms of expertise, qualifications, working attitude, and no spirit to practice medicine. Request the Ministry of Health to rectify, avoid recruiting the wrong personnel, poor quality, poor professional qualifications, sitting in the wrong position, avoiding affecting the image of Vietnam's hospitals.",2,0,0,0,2,2,2,0,0,2,0,0,0
