Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
Bệnh viện lớn chữa trị những ca nặng như phẩu thuật cấp cứu thì ok.Nhưng bà con thường không am hiểu nên cứ bệnh là vào chợ rẫy là ko đúng vì ai cũng tập trung vào đây từ nhẹ tới nặng là ùn tắc chậm chạm rất nhiều những người rất mệt nhưng vẫn phải bắt số nằm hành lang đợi khám cho đến chết luôn cũng ko được cấp cứu.Khuyên chân thành bà con mình hãy am hiểu thêm tí rất nhiều bệnh viện khác có thể  điều trị rất hay đối với những bệnh nhẹ nhẹ và chi phí rất hợp lý.Ai cũng vào đây là bệnh viện thêm ùn tắc cung cách phục vụ rất kém do đông và bệnh tình ngày càng nặng thêm thôi do đợi chờ trong khi bv khác có thể làm những thủ tục hoặc khám chữa nhanh và hết bệnh cho bà con nhanh hơn và hiệu quả hơn nhé.Chia sẻ chân thành.,0,1,0,0,0,0,0,0,0,0,0,0,0
"Quy trình quá rườm rà. Phải đợi rất lâu. Bác sĩ, điều dưỡng thái độ học hằn.",0,0,0,0,0,0,2,0,0,2,0,0,0
Khu vực khám bệnh quá đông. Lấy số tt siêu âm từ 9h sáng mà phải đến chiều mới tới lượt làm.,0,0,0,0,0,0,0,0,0,2,0,0,0
"Bệnh viện làm việc thủ tục siêu lằng nhằng. Y tá, bác sĩ thái độ cực kì chán ghét với người khác. Biết là họ mệt mỏi nhưng điều đó không có nghĩa là họ có thể đối xử với bệnh nhân như ăn xin vậy.
Bắt ép bệnh nhân chạy lòng vòng, có vẻ là muốn hành bệnh nhân để vòi thêm tiền.
Chưa biết khám chữa bệnh ra sao nhưng thái độ nói lên rất nhiều về nhân cách con người đấy.",0,0,0,0,0,0,2,0,0,2,0,0,0
"Mới vào thấy có vẻ hiện đại nhưng thực sự thủ tục lại rườm rà. Bệnh nhân đây thấy chủ yếu là bà con khó khăn nhưng thái độ của nhân viên cho tới bác sĩ còn khó khăn hơn, hằn học, khó chịu. Ngay cả lao công còn nặng nhẹ với bệnh nhân đang ngồi xe lăn. Hướng dẫn thì ko đến chốn lời nói khó nghe.",0,0,0,0,0,0,2,0,0,2,0,0,0
"Bs tận tình, y tá cũng vậy. Mn cứ hay phàn nàn về chất lượng phục vụ nhưng các bạn cũng phải thông cảm cho họ bởi vì lượng bệnh nhân phục vụ quá đông nên có lúc sai sót là chuyện bình thường. Chúc đội ngũ y bác sĩ sức khỏe để có thể cống hiến hết mình vì sự nghiệp!!!",0,0,0,0,0,0,1,0,0,0,0,0,0
Không nhiệt tình cho nam,0,0,0,0,0,0,0,0,0,2,0,0,0
"Bệnh viện bác sũ tận tình chu đáo nhưng thái độ của mấy cô nhân viên làm lao công quá bố láo,biết là mấy cô thấc đêm làm nặng nhọc nhưng ng nhà và bệnh nhân đâu phải ngày nào cũng vào bện viện,ng ta ko biết cái gì thì chỉ bảo đâu ra chửi ng ta thua cả chó như thế,nhiều ng cứ nghĩ bã là ng sáng lập ra cái bệnh viện này ak muốn chửi sao chửi",0,0,0,0,0,0,2,0,0,0,0,1,0
Bệnh viện hiện đại nhất khu vực Đông Nam Á,0,1,0,0,0,0,0,0,0,0,0,0,0
"Nhanh, thuận tiện, CSKH tốt",0,0,0,0,0,0,0,0,0,1,0,0,0
"Địa điểm chính xác. Bệnh viện quá tải, bệnh nhân phải nằm ngoài hành lang và thân nhân phải nằm mọi chỗ có thể nằm nghỉ, kể cả cửa phòng vệ sinh, ngoài trời,cầu thang... Mong SG có thêm nhiều BV để giảm tải cho bv Chợ Rẫy.",0,2,0,0,0,0,0,0,0,1,0,0,0
Bệnh viện với chuyên môn top đầu nhưng luôn quá tải nên dịch vụ chưa tốt được,1,0,0,0,0,0,0,2,0,0,0,0,0
Bệnh viện tuyệt vời,0,1,0,0,0,0,0,0,0,0,0,0,0
"Thái độ của các ""chị"" y tá ở đây khỏi chê vào đâu, mình hỏi đường rất lịch sự nhưng đáp lại là một câu trả lời không đầu đuôi và vô hướng ""đằng kia kìa"" :)",0,0,0,0,0,0,2,0,0,0,0,0,0
Quá đông và an ninh hơi lỏng. Có cải thiện dịch vụ hơn trước. Món ăn căn tin chưa bằng BV trong khu vực.,0,0,0,0,0,0,0,2,0,1,0,0,0
"Tạm ổn, hơi đông. Ồn ào",0,0,0,0,0,0,0,0,0,2,0,0,0
"Bệnh viện tuyến cuối nên gần như quá tải. Chật chội, bệnh nhân thăm khám nhiều. Bà con đề phòng trộm cướp, móc túi tại BV này",0,2,2,0,0,0,0,0,0,0,0,0,0
"Bệnh viện tốt, quản lí tốt, hiện đại, bs cũng tận tình, các chị hướng dẫn và bảo vệ cũng dễ thương.
Tuy nhiên bv k làm việc suốt ngày đêm nhé mọi người.
Mình hỏi chú bảo vệ thì bv làm việc t7 7h-11h, 13h-16h thôi.",1,1,0,0,0,0,1,1,0,0,0,0,0
Nơi cứu rỗi cuộc đời của không biết bao nhiêu con người. Tuy rằng còn những bất cập. Nhưng nhu cầu khám chữa bệnh là rất cao. Hầu như toàn bộ miền nam là don về hết ở đây. Đôi ngu y bác sĩ tận tâm. Cho dù một số người hay là mắng hay gì đó thì đó cũng là một phần trong cuộc sống ở bệnh viện. Thu tương tương hàng ngày bạn phải đối mặt với hàng tá bệnh nhân với những thương tích của họ thì sao bạn giữ bình tĩnh đc chứ. Hình trên là căn tin khá sạch và rẻ,0,0,0,1,0,0,1,0,1,0,0,0,0
"Quá tệ từ chất lượng và thái độ của Điều dưỡng & Bác sỹ ở đây.
Người nhà tôi có 1 ca cấp cứu từ 14h ngày 20/05/2020, nằm đợi đến 17h thì chuyển lên phòng bệnh nhập viện.
Tối ngày 20/05 hẹn ngày 21/05 nội soi, đợi hoài đến chiều 21/05 hỏi thì kêu vẫn đang xếp lịch và hẹn lại sáng 22/05. Nhịn đói từ 21h tới sáng hôm sau
Sáng 22/05 đợi đến 12h vẫn chưa vào nội soi thì y tá nói hết giờ và hẹn lại thứ 2 tuần sau.
Tổng cộng 2 ngày (trưa 20/05 đến trưa 22/05), bệnh nhân không hề được Y - Bác sỹ điều trị gì mà còn bắt chờ đợi mãi.
Cảnh bảo tất cả mọi người né BV này ra, loại khỏi đầu suy nghĩ “có chuyện gì là đến Chợ Rẫy đầu tiên“ nhé, kẻo tiền mất - tật mang, bệnh nặng thêm.",0,0,0,0,2,0,0,0,0,0,0,0,0
Trùm cuối mà! Cảm ơn đội ngũ y bác sĩ!,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tôi Thấy bệnh viện chợ rẫy rất thoáng mát, và đông khi mỗi ngày nhận hơn 5000k đi khám",0,2,1,0,0,0,0,0,0,0,0,0,0
Nhiệt tình . Có khám ko ra bệnh,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nhân viên tư vấn nhiệt tình, giá cả cạnh tranh thị trường, kho xe lớn nhất miền Nam, là nơi lựa chọn đáng tin cậy !",0,0,0,0,0,0,1,0,0,0,0,0,0
"Thất vọng. Vẫn còn 1 số bác sĩ chưa hài lòng. Nếu người trị bệnh có tâm thì khác, có thể lời nói của người dân k được hoa mỹ, khó nghe. K vì lẽ đó mà dẫn đến sự k hài lòng",0,0,0,0,0,2,0,0,0,0,0,0,0
"Bác sĩ xuống cấp, cách thức làm việc không chuyên nghiệp. Đi khám không tìm ra bệnh rồi trả bệnh nhân xuất viện về nhà chờ chết mà k hội chẩn, k báo cấp trên khám tiếp trong khi đã là tuyến cuối. Bệnh nhân tuyệt vọng tự qua bệnh viện khác thì lại chữa khỏi nhanh chóng với nguyên nhân bệnh đơn giản nhưng k điều trị kịp thời thì chết thật. Quá thất vọng.",0,0,0,0,2,2,0,0,0,0,0,0,0
1 bệnh viện lớn của sài gòn súng đo thân nhiệt cũng không dc trang bị,0,2,0,0,0,0,0,0,0,0,0,0,0
"Dịch vụ cực kỳ tồi, chờ đợi rất lâu, hiện tại có rất nhiều bệnh viện chuyên khoa rồi nên cũng không cần phải lết qua đây chờ đợi từ 4h sáng, nếu bạn cảm thấy có vấn đề về cái gì đó thì hãy google xem bệnh viện nào chuyên về cái đó thì đến đó khám.",0,0,0,0,0,0,0,0,0,2,0,0,0
Sản phẩm và dịch vụ chất lượng. Rất hài lòng,0,0,0,0,0,0,0,1,0,0,0,0,0
"Nhân viên tư vấn nhiệt tình, làm việc nhanh chóng",0,0,0,0,0,0,1,0,0,0,0,0,0
K biết nói gì luôn.,0,0,0,0,0,0,0,0,0,3,0,0,0
Bệnh viện lớn và chủ lực của TP HCM. Đội ngũ y bác sĩ giỏi.,0,0,1,0,1,0,0,0,0,0,0,0,0
Bệnh viện tốt nhất mà tôi từng đến,0,1,0,0,0,0,0,0,0,0,0,0,0
Tôi không nhớ mình đã ở đây khi nào. Vào lúc nào. Bệnh viện có xuống cấp. Có mất tiền chữa trị. Tầng lớp bác sĩ có già đi theo năm tháng. Chẳng nói với ai. Chẳng bộc lộ được tình cảm của mình. Nhưng đây chính là nơi đã lôi tôi ra khỏi cầu nại hà và trở về với phàm trần. Cảm ở đội ngũ bác sĩ năm ấy thân ái.,0,2,0,0,0,1,0,0,0,0,0,0,0
"Rất đông bệnh nhân được cưu song o day, khả tốt. Các Bác si chuyen khoa rất gioi",0,0,0,0,1,0,0,0,0,0,0,0,0
"Có cải tiến, phục vụ tương đối tốt.",0,0,0,0,0,0,0,0,0,1,0,0,0
Bác sĩ nhiệt tình,0,0,0,0,0,0,1,0,0,0,0,0,0
"Đi khám nên có mặt 4h30. Đội ngũ trẻ nhiều. Trãi nghiệm khá tốt, đương nhiên la lối hay khó chịu có thể hiểu vì áp lực. Mong làm tốt việc, chẩn đoán và điều trị bệnh tốt là vui rồi.",0,0,0,0,0,0,0,0,0,1,0,0,0
"Bệnh viện đầu ngành hạng đặc biệt, lượng bệnh quá đông, y bác sĩ  điều dưỡng nhiệt tình.",0,0,0,0,0,0,1,0,0,0,0,0,0
"Bệnh viện khám bệnh thì tốt, nhưng cách quản lý quá tệ. Năm 2020 rồi mà cứ phải xếp hàng để đóng mọc lấy số tái khám, khám ở đây mười mấy năm rồi mà vẫn không thấy thay đổi gì tốt hơn cả. Hồi trước thì đóng mọc lúc 12h, người ta còn có cơ hội về ngủ, nghỉ ngơi. Sau đó dời lên 4h, rồi 5h, làm loạn cả lên mà không cải thiện được gì hết. BVCR ah, vấn đề không phải là thời gian bóc số, vấn đề là làm sao cho ngươi ta không phải chờ đợi. Đã bệnh rồi, mà còn bắt mấy ông bà già đi chờ đợi kiểu này thì bệnh viện cái kiểu gì ? Bác sĩ giỏi, nhưng giờ cần người quản lý thông minh nữa nhé.",1,0,0,0,1,0,0,0,0,2,0,0,0
Xe ra vào tấp nập. Tuyến cuối của miền Nam.,0,0,0,0,0,0,0,0,0,3,0,0,0
Dịch vụ uy tín và chuyên nghiệp !,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ít khách, không phải chờ đợi lâu, nv lịch sự, cảm giác an toàn.",0,0,0,0,0,0,1,0,0,0,0,0,0
"Bệnh viện quá tải bệnh nhân nằm ngoài hành lang la liệt, các phòng trên lầu cao người nhà bệnh nhân phải đi cầu thang bộ mỏi cả chân, thang máy chỉ dành tải bệnh nhân",0,2,0,0,0,0,0,0,0,0,0,0,0
Dịch vụ chăm sóc khách hàng rất tốt.,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nhêch nhát, xô bồ
Không hiểu lí do gì mà địa phương không sắp xếp, chấn chỉnh đô thị khu vưc này
Bộ mặt của hcm
Tệ, quá tệ",0,0,0,0,0,0,0,0,0,2,0,0,0
dich vụ tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
Bệnh viện chỉ có 1 phòng chụp MRI. Mỗi bệnh nhận vào chụp khoảng 30 phút. Lại ưu tiên cho bệnh nhân nằm viện và bệnh nhân lớn tuổi. Để dến lượt mình được vào chụp phải ngồi ngoài chờ gần 4 tiếng dồ. Bệnh d8a4 đau và mệt rồi. Ngồi chờ kiểu này người khỏe còn phát bệnh huống chi người bệnh. Đề nghị Ban giám đốc bệnh viên tăng cường thêm phòng chụp MRI để không mất thời gian và su61c khỏe của bệnh nhận.,0,2,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên phòng hành chánh tệ, lúc nào cũng cau có, la người nhà bệnh nhân. Không hướng dẫn nhẹ nhàng, đặc biệt là nhân viên hành chánh tầng 9",0,0,0,0,2,0,0,0,0,0,0,0,0
Rất rất đông nếu bệnh ko thật sự nặng thì nên lựa chọn bệnh tuyến dưới...,0,0,0,0,0,0,0,0,0,2,0,0,0
"Phục vụ nhiệt tình, thân thiện",0,0,0,0,0,0,0,0,0,0,0,1,0
Giá tương đối tốt,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bệnh viện lớn nhất Sài Gòn nhưng nhìn rất tồi tàn do cơ sở vật chất xuống cấp,  bệnh nhân phơi quần áo trên ban công,  cửa sổ, ngay cả lối đi.
Bệnh nhân đông,  hút thuốc lá vẫn còn thường thấy trong khu vực chờ, phòng khám.
Trước cổng thì nhếch nhác bẩn thỉu, cò,  xe ôm,  người dân các tỉnh rồi các hàng quán bày bừa bộn phía trước cổng làm cho khu vực này càng thêm ùn ứ vào giờ cao điểm.

Tên thì sai nữa chứ. Ông Local guide nào không chịu đổi. Bệnh mà cứ ghi bịnh là sao???",0,2,0,0,0,0,0,0,0,0,0,0,0
"Một đọa điểm bảo dưỡng, sửa chữa xe of hãng ford rất tuyệt, nhân viên nhiệt tình...",0,0,0,0,0,0,1,0,0,0,0,0,0
"Nhân viên thiếu lịch,ăn nói cọc cằn,",0,0,0,0,0,0,2,0,0,0,0,0,0
Làm thủ tục xét nghiệm 3 4 tiếng đồng hồ. Nhập viện quá tải bệnh nhân toàn nằm ngoài hành lang. Còn nhiều cái bức xúc không chịu được...,0,0,0,0,0,0,0,0,0,2,0,0,0
"Nhân viên nơi đây tư vấn nhiệt tình, bán xe uy tín.",0,0,0,0,0,0,0,0,0,0,0,1,0
Căn tin bán giá cao hơn  giá trên bảng giá. Thà rằng đừng để bản giá... Xin cảm ơn. Nơi đến 1 lần,0,0,0,0,0,0,0,0,2,0,0,0,0
"Bệnh viện đa khoa, giỏi chuyên môn, thường Xuyên quá tải, thăm bệnh xếp hàng lên thang máy rất lâu.",1,1,0,0,0,0,0,0,0,0,0,0,0
"Là 1 trong những bệnh viện lớn nhất ở Sài Gòn và miền nam nhưng lại đang trong tình trạnh quá tải, bệnh nhân và người nhà nằm ở khắp lối đi... Đề nghị bệnh viện nâng cấp cơ sở hạ tầng và trang thiết bị lên thêm.",0,2,0,0,0,0,0,0,0,0,0,0,0
"Giỏi chuyên môn, thân thiện nhưng vất vả quá.",0,0,0,0,0,0,0,0,0,1,0,0,0
"Khá thất vọng về một số bác sĩ ,điều dưỡng có thái độ thô lỗ với bệnh nhân
Cũng vì những người như vậy làm ảnh hưởng tới những người tốt khác",0,0,0,0,0,0,2,0,0,0,0,0,0
"Quá đông đúc , dịch vụ quá tải, bác sỹ giỏi.",0,0,0,0,1,0,0,0,0,2,0,0,0
"Bác sĩ phòng 45 lầu 1 khoa chỉnh hình xứng đáng 1 sao, hỏi bệnh chưa được 5 phút, nc kiểu rất ghét, phí thời gian thật sự…",0,0,0,0,2,0,2,0,0,0,0,0,0
"Lần đầu tiên đi khám bệnh với công ty tại Bệnh Viện Đại Học Y Dược.

Cảm nhận đầu tiên khi đến đây!

- Chổ gửi xe máy phải chạy lòng vòng chút, nói chung cũng hoang man đôi xíu. Nhưng, cuối cùng cũng đã gửi được ở phía sau lưng bệnh viện tại một bãi gửi xe tư nhân.

- Đến quầy đăng ký khám bệnh như đã hẹn trước thì được các bạn tư vấn và chỉ dẫn nhiệt tình! 👍

- Sau đó đi khám theo nội dung đã đăng ký trước với bệnh viện (khám dịch vụ).

- Bác sĩ tại các phòng khám đều rất dễ thương! 👍

- Chờ lấy kết quả xong rồi về! Kết thúc buổi khám.

Rất mong bệnh viện nào cũng sẽ dễ thương như thế cho bà con khám và điều trị bệnh vui vẻ!",0,3,0,0,0,0,1,0,0,0,0,0,0
đội ngũ nhân viên bác sĩ có thái độ hống hách coi thường bệnh nhân. Cần đào tạo lại,0,0,0,0,0,0,2,0,0,0,0,0,0
Xét nghiệm nước tiểu mà hẹn 3 ngày sau mới trả kết quả.,0,0,0,0,0,0,0,0,0,2,0,0,0
"Phòng sạch sẽ. Dịch vụ y tế tốt, nhưng quá đông nên hơi chậm tý",0,0,0,1,0,0,0,1,0,2,0,0,0
"Vẽ vời thêm cho tốn tiền bệnh nhân. Bắt số 5h45 tới 10h mới tới lượt khám, đã vậy vô còn vẽ rồng vẽ rắn để vòi thêm tiền... Chán nản. K có tiền chắc chờ chết",0,0,0,0,0,0,0,0,2,0,0,0,0
Đi khám bệnh thấy đội ngũ nhân viên y tế tốt chu đáo,0,0,0,0,0,0,1,0,0,0,0,1,0
"Bệnh viện đông người nhưng nhân viên rất rề rà, không tranh thủ thực hiện khám cho khách hàng. Nói chung là rất chê nhân viên",0,0,2,0,2,0,0,0,0,0,0,0,0
"Dịch vụ và các bước thực hiện khám ở các khu khám chuyên khoa đã cải thiện và tốt hơn rất nhiều so với các năm trước
Đánh giá hài lòng trên sự thay đổi tích cực ""Khu khám chuyên khoa Nội cơ xương khớp"":
- Số hoá, điện tử hoá giấy tờ
- Các bước nhanh hơn và có cải tiến liên tục sau mỗi tháng
- Thái độ phục vụ chu đáo và lịch sự
Hy vọng bệnh viện vẫn tiếp tục cải tiến các khâu",0,0,0,0,0,0,0,1,0,0,0,0,0
Bệnh viện khang trang sạch sẽ. Đội ngũ bác sĩ nhiệt tình tận tâm. Y tá cư sử nhẹ nhàng lễ phép với ng già. Cảm thấy rất hài lòng khi khám ở đây,0,0,0,1,0,0,1,0,0,0,0,0,0
"Bệnh viện dịch vụ mà dịch vụ quá tệ, bỏ bệnh nhân nằm chờ dài cổ, thủ tục xuất viện thì nằm chờ hoài, chả ai đá động đến",0,0,0,0,0,0,0,2,0,2,0,0,0
"Chế độ nằm viện:VIP. Điều dưỡng,hộ lí,kỉ thuật viên VLTL….giao tiếp ngọt ngào hơn kẹo,đặt biệt không nhận tiền bồi dưỡng nhé.",0,0,0,0,0,0,1,0,0,0,0,1,0
"Bệnh viện tốt, đội ngủ Bác sĩ, điều dưỡng nhiệt tình, nói chuyện nhỏ nhẹ với bệnh nhân, đặc biệt các Bác sĩ nội trú thăm khám tận tình kĩ lưỡng.

Giá phòng 2 giường thì 1.8triệu/ngày (tại thời điểm tháng 8/2019). Phòng 2 giường thì có vẽ hơi nhỏ, nhưng cũng sạch sẽ, đầy đủ tiện nghi. Con phòng 4 giường thì rộng khoảng gấp 3 phòng 2 giường.",1,0,0,0,1,0,1,1,3,0,2,0,1
Bsi phòng tai mũi họng như bà chằng v nchuyen khám bệnh như nạt vô mặt bệnh nhân á. Là lương y như từ mẫu dữ chưa,0,0,0,0,0,0,2,0,0,0,0,0,0
"Dịch vụ của bệnh viện cực kỳ chậm chạp, thái độ của vài bác sĩ trẻ và điều dưỡng, nhân viên của bv càng ngày càng tệ. Mình cấp cứu dị ứng, triệu chứng giảm nhẹ rồi, bv đồng ý cho xuất viện nói chờ 1 tiếng để làm thủ tục, cũng thông cảm cấp cứu nên nhiều việc ngồi đợi, mà quay qua thấy bs lượn lượn nói chuyện hoài, bắt đợi gần 2 tiếng làm hồ sơ. Cấp cứu gì toàn đi qua đi lại, hỏi bệnh nhân đc mấy câu xong lại chạy qua nói chuyện vs nhau, làm hồ sơ xuất viện cho bn bắt bn đợi gần 2h trong khi thao tác có 2f là xong rồi, 10ng trực chắc có 3ng làm còn lại đơ đơ ra, thêm bs trực chờ trả treo bệnh nhân, đặc biệt có “thầy lang” Nguyễn Phong Em dễ lẫy, kêu bệnh nhân phải tôn trọng bác sĩ nhưng có chắc thầy lang coi trọng bệnh nhân ko? Bs kiểu gì nói đc 1 câu quay qua giận lẫy thách thức bệnh nhân liền vậy? Sao kêu bận mà có tgian cãi nhau vs bệnh nhân dữ zay? Thấy khoa có lắp camera đó, BLĐ trích xuất ra kiểm tra cho chắc chứ lại đổ cho bệnh nhân quá đáng. Không mình mình khó chịu mà bao nhiêu bệnh nhân cũng than ha",0,0,0,0,0,0,2,2,0,0,0,0,0
"tốc độ ra phim Xquang cả tiếng, trong khi kiểu cũ thì chỉ 5 phút - vậy là cải lùi rồi",0,0,0,0,0,0,0,0,0,2,0,0,0
